,basket,next_product,proba
3574,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'VERDURE', 'GNOCCHI', 'RISO'}",1.0
10351,"{'GNOCCHI', 'CARNE', 'RISO', 'PASTA', 'PIZZA'}",{'VERDURE'},1.0
7584,"{'TORTELLINI', 'LEGUMI', 'RISO'}","{'CARNE', 'VERDURE', 'PIZZA', 'GNOCCHI'}",1.0
8399,"{'VERDURE', 'CARNE', 'TORTELLINI', 'RISO', 'PIZZA'}","{'LEGUMI', 'GNOCCHI', 'PASTA'}",1.0
3597,"{'LEGUMI', 'GNOCCHI', 'RISO'}",{'CARNE'},1.0
3634,"{'CARNE', 'LEGUMI', 'GNOCCHI', 'RISO'}",{'CROSTACEI_E_MOLLUSCHI'},1.0
10342,"{'CARNE', 'GNOCCHI', 'RISO', 'PASTA'}","{'PIZZA', 'VERDURE'}",1.0
3633,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}",{'LEGUMI'},1.0
3632,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}","{'CARNE', 'GNOCCHI'}",1.0
3631,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'GNOCCHI', 'RISO'}",1.0
3630,"{'CARNE', 'LEGUMI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",1.0
3629,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'LEGUMI', 'GNOCCHI'}",1.0
3628,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'CARNE', 'RISO'}",1.0
3627,"{'LEGUMI', 'GNOCCHI', 'RISO'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI'}",1.0
3626,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'CARNE', 'LEGUMI'}",1.0
7575,"{'LEGUMI', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'PIZZA', 'VERDURE'}",1.0
3622,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'GNOCCHI', 'RISO'}",1.0
8402,"{'VERDURE', 'GNOCCHI', 'CARNE', 'RISO', 'LEGUMI', 'PASTA'}","{'TORTELLINI', 'PIZZA'}",1.0
10333,"{'VERDURE', 'GNOCCHI', 'RISO', 'PASTA'}","{'CARNE', 'PIZZA'}",1.0
3615,"{'CARNE', 'LEGUMI', 'GNOCCHI', 'RISO'}",{'VERDURE'},1.0
3614,"{'CARNE', 'LEGUMI', 'VERDURE', 'RISO'}",{'GNOCCHI'},1.0
3613,"{'LEGUMI', 'VERDURE', 'GNOCCHI', 'RISO'}",{'CARNE'},1.0
8401,"{'VERDURE', 'GNOCCHI', 'CARNE', 'LEGUMI', 'PASTA', 'PIZZA'}","{'TORTELLINI', 'RISO'}",1.0
3610,"{'CARNE', 'LEGUMI', 'RISO'}","{'VERDURE', 'GNOCCHI'}",1.0
3609,"{'LEGUMI', 'GNOCCHI', 'RISO'}","{'CARNE', 'VERDURE'}",1.0
3606,"{'LEGUMI', 'VERDURE', 'RISO'}","{'CARNE', 'GNOCCHI'}",1.0
10336,"{'PIZZA', 'VERDURE', 'GNOCCHI', 'RISO'}","{'CARNE', 'PASTA'}",1.0
7579,"{'LEGUMI', 'VERDURE', 'RISO'}","{'CARNE', 'TORTELLINI', 'PIZZA', 'GNOCCHI'}",1.0
10453,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",{'VERDURE'},1.0
10454,"{'VERDURE', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",{'GNOCCHI'},1.0
10455,"{'VERDURE', 'GNOCCHI', 'CARNE', 'TORTELLINI', 'PIZZA'}",{'CROSTACEI_E_MOLLUSCHI'},1.0
10564,"{'TORTELLINI', 'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}","{'PIZZA', 'GNOCCHI'}",1.0
10550,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}","{'PIZZA', 'GNOCCHI', 'PASTA'}",1.0
8371,"{'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI', 'PASTA'}","{'VERDURE', 'PIZZA', 'GNOCCHI'}",1.0
8369,"{'VERDURE', 'RISO', 'LEGUMI', 'PASTA', 'PIZZA'}","{'CARNE', 'TORTELLINI', 'GNOCCHI'}",1.0
10559,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA'}","{'PIZZA', 'VERDURE'}",1.0
8368,"{'VERDURE', 'TORTELLINI', 'RISO', 'LEGUMI', 'PASTA'}","{'CARNE', 'PIZZA', 'GNOCCHI'}",1.0
10561,"{'TORTELLINI', 'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'PIZZA', 'PASTA'}",1.0
8366,"{'VERDURE', 'CARNE', 'RISO', 'LEGUMI', 'PASTA'}","{'TORTELLINI', 'PIZZA', 'GNOCCHI'}",1.0
7672,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'CARNE', 'TORTELLINI', 'PIZZA', 'RISO'}",1.0
10563,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}","{'VERDURE', 'PASTA'}",1.0
3303,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'CARNE', 'LEGUMI', 'PASTA'}",1.0
7673,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'TORTELLINI', 'PIZZA', 'GNOCCHI', 'RISO'}",1.0
7656,"{'VERDURE', 'GNOCCHI', 'CARNE', 'TORTELLINI', 'LEGUMI', 'PIZZA'}",{'RISO'},1.0
3300,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'GNOCCHI', 'PASTA'}",1.0
3299,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'TORTELLINI', 'GNOCCHI', 'PASTA'}",1.0
3298,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}","{'CARNE', 'TORTELLINI', 'GNOCCHI'}",1.0
3297,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'CARNE', 'TORTELLINI', 'PASTA'}",1.0
10567,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'VERDURE'}","{'GNOCCHI', 'PASTA'}",1.0
7674,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'PIZZA', 'GNOCCHI', 'RISO'}",1.0
7675,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}","{'CARNE', 'TORTELLINI', 'GNOCCHI', 'RISO'}",1.0
10571,"{'TORTELLINI', 'VERDURE', 'PIZZA', 'GNOCCHI'}","{'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",1.0
7676,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}","{'CARNE', 'TORTELLINI', 'PIZZA', 'GNOCCHI'}",1.0
10572,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",{'PIZZA'},1.0
3314,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'PASTA'}","{'CARNE', 'TORTELLINI'}",1.0
3315,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'TORTELLINI', 'PASTA'}",1.0
3316,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'CARNE', 'PASTA'}",1.0
3317,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}","{'TORTELLINI', 'GNOCCHI'}",1.0
10537,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA'}",{'PIZZA'},1.0
10538,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}",{'PASTA'},1.0
7657,"{'VERDURE', 'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI'}",{'PIZZA'},1.0
7658,"{'VERDURE', 'GNOCCHI', 'CARNE', 'RISO', 'LEGUMI', 'PIZZA'}",{'TORTELLINI'},1.0
7659,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'RISO', 'LEGUMI', 'PIZZA'}",{'CARNE'},1.0
7660,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI', 'PIZZA'}",{'VERDURE'},1.0
3333,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",{'LEGUMI'},1.0
3332,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}",{'GNOCCHI'},1.0
3331,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'PASTA'},1.0
3330,"{'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}",{'CARNE'},1.0
3329,"{'GNOCCHI', 'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}",{'TORTELLINI'},1.0
7661,"{'VERDURE', 'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI', 'PIZZA'}",{'GNOCCHI'},1.0
7662,"{'VERDURE', 'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'PIZZA'}",{'LEGUMI'},1.0
7663,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'GNOCCHI', 'CARNE', 'TORTELLINI', 'PIZZA', 'RISO'}",1.0
8373,"{'TORTELLINI', 'RISO', 'LEGUMI', 'PASTA', 'PIZZA'}","{'CARNE', 'VERDURE', 'GNOCCHI'}",1.0
8372,"{'CARNE', 'RISO', 'LEGUMI', 'PASTA', 'PIZZA'}","{'TORTELLINI', 'VERDURE', 'GNOCCHI'}",1.0
10546,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'VERDURE', 'PIZZA', 'PASTA'}",1.0
3322,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'LEGUMI', 'PASTA'}",1.0
3321,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA'}","{'CARNE', 'LEGUMI'}",1.0
3319,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'GNOCCHI', 'PASTA'}",1.0
3318,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}","{'CARNE', 'GNOCCHI'}",1.0
3290,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'TORTELLINI', 'GNOCCHI', 'PASTA'}",1.0
3289,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'GNOCCHI'},1.0
3288,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}",{'CARNE'},1.0
7686,"{'LEGUMI', 'GNOCCHI', 'PIZZA'}","{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}",1.0
3258,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'TORTELLINI', 'PASTA'}",1.0
10592,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA'}","{'CARNE', 'PIZZA'}",1.0
8360,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'LEGUMI', 'PIZZA'}","{'VERDURE', 'RISO', 'PASTA'}",1.0
3255,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'LEGUMI', 'PASTA'}",1.0
8359,"{'VERDURE', 'GNOCCHI', 'RISO', 'LEGUMI', 'PIZZA'}","{'CARNE', 'TORTELLINI', 'PASTA'}",1.0
3253,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'TORTELLINI', 'GNOCCHI', 'PASTA'}",1.0
10594,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'PIZZA', 'PASTA'}",1.0
7690,"{'CARNE', 'LEGUMI', 'RISO'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}",1.0
8358,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'RISO', 'LEGUMI'}","{'CARNE', 'PIZZA', 'PASTA'}",1.0
10596,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}","{'CARNE', 'PASTA'}",1.0
3248,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}",{'TORTELLINI'},1.0
7692,"{'TORTELLINI', 'LEGUMI', 'RISO'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}",1.0
3246,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",{'LEGUMI'},1.0
3245,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'GNOCCHI'},1.0
7693,"{'LEGUMI', 'RISO', 'PIZZA'}","{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",1.0
8357,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'LEGUMI', 'PIZZA'}","{'CARNE', 'PASTA', 'RISO'}",1.0
3242,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'TORTELLINI', 'GNOCCHI'}",1.0
8356,"{'VERDURE', 'GNOCCHI', 'CARNE', 'RISO', 'LEGUMI'}","{'TORTELLINI', 'PIZZA', 'PASTA'}",1.0
10602,"{'CARNE', 'TORTELLINI', 'PIZZA', 'GNOCCHI'}","{'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",1.0
8355,"{'VERDURE', 'GNOCCHI', 'CARNE', 'LEGUMI', 'PIZZA'}","{'TORTELLINI', 'PASTA', 'RISO'}",1.0
3237,"{'GNOCCHI', 'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}",{'VERDURE'},1.0
7687,"{'LEGUMI', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",1.0
3261,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'GNOCCHI', 'PASTA'}",1.0
3287,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}",{'TORTELLINI'},1.0
3264,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}","{'TORTELLINI', 'GNOCCHI'}",1.0
3285,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",{'LEGUMI'},1.0
3284,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'GNOCCHI'}",1.0
3283,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'TORTELLINI', 'GNOCCHI'}",1.0
7678,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'CARNE', 'LEGUMI', 'RISO', 'PIZZA'}",1.0
3281,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'CARNE', 'TORTELLINI'}",1.0
8363,"{'GNOCCHI', 'TORTELLINI', 'RISO', 'LEGUMI', 'PIZZA'}","{'CARNE', 'VERDURE', 'PASTA'}",1.0
3279,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'CARNE', 'LEGUMI'}",1.0
7680,"{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'LEGUMI', 'PIZZA'}",1.0
10574,"{'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'PIZZA'}",{'VERDURE'},1.0
10575,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",{'PASTA'},1.0
3275,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'TORTELLINI', 'GNOCCHI'}",1.0
10576,"{'VERDURE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'PIZZA'}",{'GNOCCHI'},1.0
10577,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'PASTA', 'PIZZA'}",{'CROSTACEI_E_MOLLUSCHI'},1.0
7681,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'TORTELLINI', 'LEGUMI', 'GNOCCHI', 'PIZZA'}",1.0
8362,"{'GNOCCHI', 'CARNE', 'RISO', 'LEGUMI', 'PIZZA'}","{'TORTELLINI', 'VERDURE', 'PASTA'}",1.0
10582,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'CARNE', 'PIZZA', 'PASTA'}",1.0
3269,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}",{'GNOCCHI'},1.0
3268,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'PASTA'}",{'TORTELLINI'},1.0
8361,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI'}","{'PIZZA', 'VERDURE', 'PASTA'}",1.0
3266,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA'}",{'LEGUMI'},1.0
3265,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}",{'PASTA'},1.0
3340,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'TORTELLINI', 'VERDURE', 'GNOCCHI'}",1.0
7655,"{'VERDURE', 'CARNE', 'TORTELLINI', 'RISO', 'PIZZA'}","{'LEGUMI', 'GNOCCHI'}",1.0
10458,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",{'PASTA'},1.0
3409,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE'}","{'TORTELLINI', 'GNOCCHI', 'PASTA'}",1.0
8376,"{'VERDURE', 'CARNE', 'RISO', 'LEGUMI', 'PIZZA'}","{'TORTELLINI', 'GNOCCHI', 'PASTA'}",1.0
8375,"{'VERDURE', 'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI'}","{'PIZZA', 'GNOCCHI', 'PASTA'}",1.0
10484,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}","{'GNOCCHI', 'PASTA'}",1.0
3416,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}","{'LEGUMI', 'GNOCCHI', 'PASTA'}",1.0
10487,"{'TORTELLINI', 'VERDURE', 'GNOCCHI', 'CROSTACEI_E_MOLLUSCHI'}",{'PASTA'},1.0
3414,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'LEGUMI', 'VERDURE', 'PASTA'}",1.0
7633,"{'TORTELLINI', 'PIZZA', 'VERDURE', 'RISO'}","{'CARNE', 'LEGUMI', 'GNOCCHI'}",1.0
7634,"{'CARNE', 'TORTELLINI', 'PIZZA', 'RISO'}","{'VERDURE', 'LEGUMI', 'GNOCCHI'}",1.0
8685,"{'VERDURE', 'RISO', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}","{'TORTELLINI', 'GNOCCHI', 'PASTA'}",1.0
3410,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}","{'TORTELLINI', 'VERDURE', 'GNOCCHI'}",1.0
3408,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'TORTELLINI', 'VERDURE', 'PASTA'}",1.0
7654,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'RISO', 'PIZZA'}","{'LEGUMI', 'VERDURE'}",1.0
10490,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA'}",{'VERDURE'},1.0
10491,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA'}",{'GNOCCHI'},1.0
7636,"{'VERDURE', 'GNOCCHI', 'CARNE', 'LEGUMI', 'PIZZA'}","{'TORTELLINI', 'RISO'}",1.0
7637,"{'VERDURE', 'GNOCCHI', 'CARNE', 'RISO', 'LEGUMI'}","{'TORTELLINI', 'PIZZA'}",1.0
10497,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'CARNE', 'VERDURE', 'PASTA'}",1.0
3401,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'TORTELLINI', 'VERDURE', 'GNOCCHI', 'PASTA'}",1.0
7638,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'LEGUMI', 'PIZZA'}","{'CARNE', 'RISO'}",1.0
3399,"{'VERDURE', 'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI'}",{'LEGUMI'},1.0
3398,"{'VERDURE', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'GNOCCHI'},1.0
3397,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'VERDURE'},1.0
10481,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'VERDURE', 'PASTA'}",1.0
10474,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA'}",{'CARNE'},1.0
10471,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",{'PASTA'},1.0
3427,"{'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'TORTELLINI', 'PASTA'}",1.0
7618,"{'CARNE', 'LEGUMI', 'RISO', 'PIZZA'}","{'TORTELLINI', 'VERDURE', 'GNOCCHI'}",1.0
7619,"{'TORTELLINI', 'LEGUMI', 'RISO', 'PIZZA'}","{'CARNE', 'VERDURE', 'GNOCCHI'}",1.0
10467,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'CARNE', 'PASTA'}",1.0
3448,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'GNOCCHI', 'VERDURE', 'PASTA', 'CARNE', 'TORTELLINI'}",1.0
3446,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",{'LEGUMI'},1.0
3445,"{'VERDURE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}",{'GNOCCHI'},1.0
3444,"{'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}",{'VERDURE'},1.0
3443,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'PASTA'},1.0
3442,"{'VERDURE', 'GNOCCHI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}",{'TORTELLINI'},1.0
8378,"{'CARNE', 'TORTELLINI', 'RISO', 'LEGUMI', 'PIZZA'}","{'VERDURE', 'GNOCCHI', 'PASTA'}",1.0
8377,"{'VERDURE', 'TORTELLINI', 'RISO', 'LEGUMI', 'PIZZA'}","{'CARNE', 'GNOCCHI', 'PASTA'}",1.0
7623,"{'TORTELLINI', 'VERDURE', 'PIZZA', 'GNOCCHI'}","{'CARNE', 'LEGUMI', 'RISO'}",1.0
3436,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA'}","{'LEGUMI', 'GNOCCHI'}",1.0
3435,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA'}","{'LEGUMI', 'VERDURE'}",1.0
3434,"{'TORTELLINI', 'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'LEGUMI', 'PASTA'}",1.0
7626,"{'CARNE', 'TORTELLINI', 'PIZZA', 'GNOCCHI'}","{'LEGUMI', 'VERDURE', 'RISO'}",1.0
3432,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA'}","{'VERDURE', 'GNOCCHI'}",1.0
3431,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE'}","{'GNOCCHI', 'PASTA'}",1.0
3430,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE', 'PASTA'}","{'TORTELLINI', 'GNOCCHI'}",1.0
3429,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'VERDURE', 'PASTA'}",1.0
3428,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'PASTA'}","{'TORTELLINI', 'VERDURE'}",1.0
3396,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'CARNE'},1.0
3395,"{'VERDURE', 'GNOCCHI', 'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",{'TORTELLINI'},1.0
10500,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}","{'CARNE', 'GNOCCHI', 'PASTA'}",1.0
7648,"{'VERDURE', 'TORTELLINI', 'RISO', 'LEGUMI', 'PIZZA'}","{'CARNE', 'GNOCCHI'}",1.0
3366,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'CARNE', 'VERDURE', 'GNOCCHI'}",1.0
3365,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}","{'TORTELLINI', 'VERDURE', 'GNOCCHI'}",1.0
3364,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE'}","{'CARNE', 'TORTELLINI', 'GNOCCHI'}",1.0
3363,"{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI'}","{'CARNE', 'TORTELLINI', 'VERDURE'}",1.0
10523,"{'VERDURE', 'GNOCCHI', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",{'CARNE'},1.0
10524,"{'VERDURE', 'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI'}",{'PASTA'},1.0
10525,"{'GNOCCHI', 'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",{'VERDURE'},1.0
